id,age,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year,education_10th,education_11th,education_12th,education_1st-4th,education_5th-6th,education_7th-8th,education_9th,education_Assoc-acdm,education_Assoc-voc,education_Bachelors,education_Doctorate,education_HS-grad,education_Masters,education_Preschool,education_Prof-school,education_Some-college,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,workclass_Without-pay
15690,0.7855834418785227,231961,16,Divorced,Prof-specialty,Unmarried,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15691,0.32524188327087217,176270,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15692,-0.13509967533677836,155064,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15693,-0.13509967533677836,190759,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15694,0.8623070349797979,118058,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15695,0.6321362556759725,221666,10,Divorced,Tech-support,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15696,-1.2092299787546297,502316,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15698,-0.05837608223550326,125933,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-0.1452026511818548,Iran,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15699,-0.9790591994508043,55860,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15700,-0.9790591994508043,164386,9,Never-married,Craft-repair,Own-child,White,Male,0,0,0.5269795167133532,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15701,0.6321362556759725,586657,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,Japan,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15702,-1.3626771649571798,248512,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15703,-0.36527045464060365,31740,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15704,1.859713745296374,111306,4,Widowed,Farming-fishing,Unmarried,White,Female,0,0,-2.665885780788885,United-States,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15706,-1.2092299787546297,35633,10,Never-married,Sales,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15707,1.3226485935874484,267652,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15708,-0.05837608223550326,115433,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,-0.7333620480901618,United-States,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15709,-0.36527045464060365,258666,11,Never-married,Tech-support,Not-in-family,White,Female,0,1974,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15710,-0.9790591994508043,485117,13,Never-married,Transport-moving,Own-child,White,Male,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15711,0.171794697068322,66632,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15712,1.5528193728912736,105592,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-2.497840238815083,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15713,-0.05837608223550326,278557,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15714,-0.4419940477418787,205950,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15715,-1.2859535718559048,82393,5,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,-0.1452026511818548,Philippines,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15716,-1.51612435115973,208513,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15717,-1.3626771649571798,301199,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15719,-0.21182326843805344,141420,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15720,0.01834751086577183,232036,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15721,-1.0557827925520795,135603,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15723,-0.2885468615393285,166193,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15724,-0.13509967533677836,177181,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15725,2.0131609314989243,242580,10,Divorced,Prof-specialty,Not-in-family,White,Male,11678,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15726,0.7855834418785227,195612,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15727,-1.3626771649571798,350001,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15728,-0.05837608223550326,142022,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15729,-1.592847944261005,104704,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15730,-1.1325063856533546,37072,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15731,-0.4419940477418787,222162,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15734,-0.13509967533677836,280966,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15735,-0.4419940477418787,139057,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,3.5517992722417895,Taiwan,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15736,-0.672164827045704,341051,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15739,-1.2092299787546297,352606,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15740,-1.0557827925520795,195481,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15741,1.1692014073848982,103580,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,1.1151389136216603,United-States,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15742,-0.13509967533677836,241805,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15743,-1.3626771649571798,99199,14,Never-married,Transport-moving,Own-child,White,Male,0,0,-2.24577192585438,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15746,2.3200553039040246,102874,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,-1.4895669869722707,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15748,0.7855834418785227,122177,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,3.2157081882941854,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15749,1.0924778142836231,293941,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15750,-1.1325063856533546,117210,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15751,0.5554126625746975,130779,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15753,-1.0557827925520795,176162,13,Never-married,Protective-serv,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15754,0.4786890694734224,358242,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.2749112037526502,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15755,1.1692014073848982,138852,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15756,1.3993721866887234,205708,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15757,-0.9790591994508043,181920,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.2749112037526502,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15758,0.171794697068322,236021,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15759,1.3226485935874484,160932,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.1908884327657492,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15760,-0.8256120132482542,222442,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.7790478296740562,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15761,-1.2859535718559048,240817,9,Never-married,Sales,Own-child,White,Female,2597,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15762,-0.2885468615393285,190895,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15763,-0.5954412339444289,113543,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15765,-0.5954412339444289,48520,12,Never-married,Protective-serv,Unmarried,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15766,-1.439400758058455,194630,9,Never-married,Sales,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15767,0.2485182901695971,202565,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,-0.1452026511818548,Italy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15768,-0.672164827045704,172304,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1.1151389136216603,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15770,0.939030628081073,167793,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15771,0.2485182901695971,190786,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15772,-0.7488884201469791,140863,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15773,-0.4419940477418787,117779,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0.3589339747395512,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15774,1.015754221182348,222405,9,Married-civ-spouse,Sales,Husband,Black,Male,0,2377,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15775,-0.9023356063495293,177072,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15776,-0.36527045464060365,169527,10,Married-civ-spouse,Sales,Wife,White,Female,4386,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15778,0.01834751086577183,192251,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15779,-0.21182326843805344,32334,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15780,1.7829901521950988,176839,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,-0.31324819315565683,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15781,-1.6695715373622801,400225,7,Never-married,Sales,Own-child,White,Female,0,0,-1.8256580709198749,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15783,-0.5954412339444289,111423,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1.1151389136216603,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15784,-0.5187176408431537,93930,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15785,2.1666081177014744,181220,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15786,0.09507110396704692,174395,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15787,-1.1325063856533546,399449,13,Never-married,Sales,Own-child,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15788,2.0898845246001994,340734,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15789,-0.13509967533677836,128054,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15791,0.2485182901695971,50122,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15792,1.015754221182348,109413,9,Never-married,Sales,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15793,-0.7488884201469791,215504,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15794,-0.5954412339444289,195136,12,Divorced,Other-service,Not-in-family,White,Female,0,0,-0.8173848190770628,United-States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15798,-0.5187176408431537,146154,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15799,-1.2092299787546297,193586,10,Separated,Farming-fishing,Other-relative,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15802,0.2485182901695971,160369,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15803,1.7829901521950988,116104,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,-1.8256580709198749,Germany,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15804,-0.36527045464060365,81206,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15806,1.859713745296374,404547,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15807,-0.7488884201469791,142519,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15809,-0.36527045464060365,177675,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1.1151389136216603,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15811,0.09507110396704692,82465,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2580,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15812,0.09507110396704692,289748,13,Never-married,Exec-managerial,Not-in-family,White,Female,4650,0,0.5269795167133532,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15813,-0.13509967533677836,34173,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,-1.40554421598537,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15814,-1.1325063856533546,261561,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15815,-0.9790591994508043,185885,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,-2.24577192585438,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15816,-0.05837608223550326,79619,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.022842890791947196,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15817,-0.9790591994508043,154785,10,Married-spouse-absent,Adm-clerical,Own-child,Other,Female,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15818,-0.4419940477418787,121488,13,Never-married,Sales,Not-in-family,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15819,1.3226485935874484,230039,4,Never-married,Other-service,Own-child,White,Female,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15820,1.4760957797899985,202652,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,-0.3972709641425578,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15821,0.4019654763721473,103643,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,1.5352527685561652,Greece,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15822,-0.672164827045704,137613,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,-1.8256580709198749,Taiwan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15824,-0.21182326843805344,37931,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.5269795167133532,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15825,0.7088598487772476,182862,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15826,0.32524188327087217,193755,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15828,-0.4419940477418787,169652,11,Never-married,Adm-clerical,Own-child,White,Male,0,1669,1.1151389136216603,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15830,-0.21182326843805344,114059,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.2749112037526502,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15831,-1.592847944261005,152004,7,Never-married,Other-service,Own-child,Black,Male,0,0,-1.8256580709198749,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15832,1.2459250004861733,176012,5,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,-1.5735897579591718,United-States,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15833,0.939030628081073,226885,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15834,-0.9790591994508043,116991,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15835,2.85712045561295,208843,4,Widowed,Protective-serv,Not-in-family,White,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15836,1.5528193728912736,192258,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15839,-0.9790591994508043,224563,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15841,-0.4419940477418787,251120,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15842,0.09507110396704692,204046,6,Divorced,Transport-moving,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15843,0.32524188327087217,170721,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15844,-1.2092299787546297,35633,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15846,-0.9023356063495293,192257,9,Never-married,Protective-serv,Own-child,White,Male,2174,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15847,0.2485182901695971,42703,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
